timestamp_monotonic_ns,record_type,phase,event,detail,measurement_index,image_index,requested_vccint_v, sample_start_ns, sample_end_ns,VCCINT_path,VCCINT_voltage_v,VCCINT_current_a,VCCINT_power_w,VCCINT_vi_power_w,VCCINT_power_difference_w,VCCINT_valid,VCCINT_error,VCCBRAM_path,VCCBRAM_voltage_v,VCCBRAM_current_a,VCCBRAM_power_w,VCCBRAM_vi_power_w,VCCBRAM_power_difference_w,VCCBRAM_valid,VCCBRAM_error,VCCPSINTFP_path,VCCPSINTFP_voltage_v,VCCPSINTFP_current_a,VCCPSINTFP_power_w,VCCPSINTFP_vi_power_w,VCCPSINTFP_power_difference_w,VCCPSINTFP_valid,VCCPSINTFP_error,DDR4_DIMM_VDDQ_path,DDR4_DIMM_VDDQ_voltage_v,DDR4_DIMM_VDDQ_current_a,DDR4_DIMM_VDDQ_power_w,DDR4_DIMM_VDDQ_vi_power_w,DDR4_DIMM_VDDQ_power_difference_w,DDR4_DIMM_VDDQ_valid,DDR4_DIMM_VDDQ_error,VCCPSINTLP_path,VCCPSINTLP_voltage_v,VCCPSINTLP_current_a,VCCPSINTLP_power_w,VCCPSINTLP_vi_power_w,VCCPSINTLP_power_difference_w,VCCPSINTLP_valid,VCCPSINTLP_error,VCCO_PSDDR_504_path,VCCO_PSDDR_504_voltage_v,VCCO_PSDDR_504_current_a,VCCO_PSDDR_504_power_w,VCCO_PSDDR_504_vi_power_w,VCCO_PSDDR_504_power_difference_w,VCCO_PSDDR_504_valid,VCCO_PSDDR_504_error,VCCAUX_path,VCCAUX_voltage_v,VCCAUX_current_a,VCCAUX_power_w,VCCAUX_vi_power_w,VCCAUX_power_difference_w,VCCAUX_valid,VCCAUX_error,VCCINT_temperature,VCCBRAM_temperature,VCCPSINTFP_temperature,DDR4_DIMM_VDDQ_temperature,VCCPSINTLP_temperature,VCCO_PSDDR_504_temperature,VCCAUX_temperature,
6127341330200,SAMPLE,,,,,,,6127341330200,6127352858420,PMBUS,0.819580078125,1.578125,,1.2933998107910156,,1,,PMBUS,0.85009765625,-0.013824462890625,,-0.011752143502235413,,1,,PMBUS,0.849609375,1.12890625,,0.9591293334960938,,1,,PMBUS,1.199462890625,0.41162109375,,0.4937242269515991,,1,,PMBUS,0.85009765625,0.31591796875,,0.26856112480163574,,1,,HWMON,0.291015625,174.0,,50.63671875,,1,,PMBUS,1.799560546875,0.19970703125,,0.3593848943710327,,1,,35.9375,40.1875,39.5625,45.9375,44.75,-1408.0,44.3125,
6127478169740,SAMPLE,,,,,,,6127478169740,6127489723510,PMBUS,0.81982421875,1.58984375,,1.3033924102783203,,1,,PMBUS,0.85009765625,-0.0144500732421875,,-0.012283973395824432,,1,,PMBUS,0.849609375,1.099609375,,0.9342384338378906,,1,,PMBUS,1.199462890625,0.39794921875,,0.47732532024383545,,1,,PMBUS,0.849853515625,0.314453125,,0.2672390937805176,,1,,HWMON,0.291259765625,169.0,,49.222900390625,,1,,PMBUS,1.800048828125,0.196533203125,,0.35376936197280884,,1,,35.8125,40.1875,39.0,46.1875,44.75,-1408.0,44.4375,
6127615035590,SAMPLE,,,,,,,6127615035590,6127626567930,PMBUS,0.81982421875,1.384765625,,1.1352643966674805,,1,,PMBUS,0.849609375,-0.017425537109375,,-0.0148048996925354,,1,,PMBUS,0.85009765625,1.11328125,,0.9463977813720703,,1,,PMBUS,1.199951171875,0.40625,,0.48748016357421875,,1,,PMBUS,0.85009765625,0.314453125,,0.2673158645629883,,1,,HWMON,0.291259765625,162.0,,47.18408203125,,1,,PMBUS,1.799560546875,0.197998046875,,0.3563094735145569,,1,,35.8125,40.1875,39.0,46.1875,44.625,-1408.0,44.75,
6127751891650,SAMPLE,,,,,,,6127751891650,6127763395000,PMBUS,0.81982421875,1.474609375,,1.2089204788208008,,1,,PMBUS,0.85009765625,-0.015045166015625,,-0.012789860367774963,,1,,PMBUS,0.849609375,1.103515625,,0.9375572204589844,,1,,PMBUS,1.199951171875,0.41748046875,,0.5009561777114868,,1,,PMBUS,0.85009765625,0.31689453125,,0.2693912982940674,,1,,HWMON,0.291259765625,169.0,,49.222900390625,,1,,PMBUS,1.799560546875,0.19580078125,,0.35235536098480225,,1,,35.9375,40.0625,39.25,46.4375,44.625,-1408.0,44.75,
6127888709270,SAMPLE,,,,,,,6127888709270,6127900282980,PMBUS,0.81884765625,1.677734375,,1.3738088607788086,,1,,PMBUS,0.849609375,-0.019378662109375,,-0.016464293003082275,,1,,PMBUS,0.848388671875,1.279296875,,1.085340976715088,,1,,PMBUS,1.199951171875,0.404296875,,0.4851365089416504,,1,,PMBUS,0.849853515625,0.32080078125,,0.2726336717605591,,1,,HWMON,0.291015625,176.0,,51.21875,,1,,PMBUS,1.800048828125,0.201171875,,0.362119197845459,,1,,35.9375,40.0625,39.25,46.4375,44.5,-1408.0,44.75,
6128025603300,SAMPLE,,,,,,,6128025603300,6128037097940,PMBUS,0.81982421875,1.697265625,,1.3914594650268555,,1,,PMBUS,0.85009765625,-0.016632080078125,,-0.01413889229297638,,1,,PMBUS,0.849609375,1.1640625,,0.9889984130859375,,1,,PMBUS,1.199951171875,0.3779296875,,0.45349717140197754,,1,,PMBUS,0.849853515625,0.322265625,,0.2738785743713379,,1,,HWMON,0.291259765625,175.0,,50.970458984375,,1,,PMBUS,1.800048828125,0.2001953125,,0.36036133766174316,,1,,35.8125,39.9375,39.125,46.0625,44.5,-1408.0,44.75,
6128136302680,EVENT,,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,
6128213950560,EVENT,,RUNS=100,,,,,,,,,,,,,,,,,,,,,,,,,
6128214189800,EVENT,,STAGE_ACTIVE_WINDOW_MS=4295.860190,,,,,,,,,,,,,,,,,,,,,,,,,
6128214382760,EVENT,,STAGE_LATENCY_PER_INFERENCE_MS=42.958602,,,,,,,,,,,,,,,,,,,,,,,,,
6128221536170,EVENT,,STATUS=COMPLETED,,,,,,,,,,,,,,,,,,,,,,,,,
6130004111210,EVENT,,ARCHITECTURE=v1,,,,,,,,,,,,,,,,,,,,,,,,,
6130004125230,EVENT,,FREQUENCY=2MHz,,,,,,,,,,,,,,,,,,,,,,,,,
6130004135010,EVENT,,TARGET_VOLTAGE=0.81V,,,,,,,,,,,,,,,,,,,,,,,,,
6130004150540,EVENT,,WEIGHTS=weights/new_digitcaps_weights_fixed32_16.bin,,,,,,,,,,,,,,,,,,,,,,,,,
6130004163750,EVENT,,NUM_IMAGES=100,,,,,,,,,,,,,,,,,,,,,,,,,
6132768923430,EVENT,,MEASUREMENT_START,,,,,,,,,,,,,,,,,,,,,,,,,
6132832826370,SAMPLE,,,,,,,6132832826370,6132844394170,PMBUS,0.809814453125,1.314453125,,1.0644631385803223,,1,,PMBUS,0.849609375,-0.0153656005859375,,-0.013054758310317993,,1,,PMBUS,0.849609375,1.1328125,,0.9624481201171875,,1,,PMBUS,1.199951171875,0.37158203125,,0.44588029384613037,,1,,PMBUS,0.85009765625,0.3115234375,,0.26482534408569336,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.800048828125,0.201904296875,,0.36343759298324585,,1,,36.0625,40.3125,39.25,45.9375,44.75,-1408.0,44.625,
6132969723610,SAMPLE,,,,,,,6132969723610,6132981416260,PMBUS,0.810302734375,1.240234375,,1.0049653053283691,,1,,PMBUS,0.85009765625,-0.01715087890625,,-0.014579921960830688,,1,,PMBUS,0.849609375,1.1015625,,0.9358978271484375,,1,,PMBUS,1.199951171875,0.3974609375,,0.47693371772766113,,1,,PMBUS,0.85009765625,0.31787109375,,0.270221471786499,,1,,HWMON,0.291259765625,169.0,,49.222900390625,,1,,PMBUS,1.800048828125,0.200927734375,,0.36167973279953003,,1,,36.0625,40.375,39.25,45.9375,44.1875,-1408.0,44.625,
6133106730360,SAMPLE,,,,,,,6133106730360,6133119344640,PMBUS,0.810302734375,1.6640625,,1.3483943939208984,,1,,PMBUS,0.849609375,-0.01849365234375,,-0.015712380409240723,,1,,PMBUS,0.849609375,1.109375,,0.942535400390625,,1,,PMBUS,1.199462890625,0.37255859375,,0.44687020778656006,,1,,PMBUS,0.85009765625,0.314453125,,0.2673158645629883,,1,,HWMON,0.291259765625,164.0,,47.7666015625,,1,,PMBUS,1.799560546875,0.1982421875,,0.3567488193511963,,1,,35.8125,40.375,39.125,46.3125,44.1875,-1408.0,44.625,
6133244658770,SAMPLE,,,,,,,6133244658770,6133256172170,PMBUS,0.810302734375,1.5703125,,1.2724285125732422,,1,,PMBUS,0.85009765625,-0.017578125,,-0.014943122863769531,,1,,PMBUS,0.849609375,1.107421875,,0.9408760070800781,,1,,PMBUS,1.199951171875,0.41455078125,,0.4974406957626343,,1,,PMBUS,0.849853515625,0.31787109375,,0.27014386653900146,,1,,HWMON,0.291259765625,169.0,,49.222900390625,,1,,PMBUS,1.800048828125,0.197021484375,,0.35464829206466675,,1,,35.8125,40.3125,39.125,46.3125,44.625,-1408.0,44.75,
6133381499440,SAMPLE,,,,,,,6133381499440,6133393011440,PMBUS,0.809814453125,1.380859375,,1.1182398796081543,,1,,PMBUS,0.849609375,-0.0115509033203125,,-0.009813755750656128,,1,,PMBUS,0.849609375,1.123046875,,0.9541511535644531,,1,,PMBUS,1.199951171875,0.41357421875,,0.4962688684463501,,1,,PMBUS,0.849853515625,0.32470703125,,0.27595341205596924,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.800048828125,0.201416015625,,0.36255866289138794,,1,,35.9375,40.3125,39.125,46.4375,44.625,-1408.0,44.75,
6133518318210,SAMPLE,,,,,,,6133518318210,6133529854060,PMBUS,0.809814453125,1.154296875,,0.9347662925720215,,1,,PMBUS,0.849609375,-0.0139923095703125,,-0.011887997388839722,,1,,PMBUS,0.849609375,1.125,,0.955810546875,,1,,PMBUS,1.199462890625,0.4072265625,,0.4884531497955322,,1,,PMBUS,0.849853515625,0.31689453125,,0.2693139314651489,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.800048828125,0.199462890625,,0.3590429425239563,,1,,35.9375,40.75,39.0,46.3125,44.5,-1408.0,44.625,
6133655178560,SAMPLE,,,,,,,6133655178560,6133666725040,PMBUS,0.8095703125,1.49609375,,1.2111930847167969,,1,,PMBUS,0.85009765625,-0.014373779296875,,-0.01221911609172821,,1,,PMBUS,0.849609375,1.150390625,,0.9773826599121094,,1,,PMBUS,1.199462890625,0.43408203125,,0.5206652879714966,,1,,PMBUS,0.849853515625,0.31982421875,,0.27180373668670654,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.800048828125,0.20166015625,,0.3629981279373169,,1,,36.0625,40.75,39.0,46.3125,44.4375,-1408.0,44.625,
6133792034310,SAMPLE,,,,,,,6133792034310,6133804591470,PMBUS,0.8095703125,1.51171875,,1.2238426208496094,,1,,PMBUS,0.849609375,-0.021728515625,,-0.018460750579833984,,1,,PMBUS,0.85009765625,1.115234375,,0.9480581283569336,,1,,PMBUS,1.199462890625,0.39892578125,,0.4784966707229614,,1,,PMBUS,0.849853515625,0.31591796875,,0.2684839963912964,,1,,HWMON,0.291015625,162.0,,47.14453125,,1,,PMBUS,1.800048828125,0.196044921875,,0.3528904318809509,,1,,35.9375,40.375,38.875,46.1875,44.4375,-1408.0,44.75,
6133929907770,SAMPLE,,,,,,,6133929907770,6133942264750,PMBUS,0.810302734375,1.451171875,,1.1758885383605957,,1,,PMBUS,0.85009765625,-0.0143585205078125,,-0.012206144630908966,,1,,PMBUS,0.849609375,1.111328125,,0.9441947937011719,,1,,PMBUS,1.199462890625,0.40283203125,,0.48318207263946533,,1,,PMBUS,0.849853515625,0.3154296875,,0.2680690288543701,,1,,HWMON,0.291015625,174.0,,50.63671875,,1,,PMBUS,1.799560546875,0.200927734375,,0.36158162355422974,,1,,35.9375,40.375,38.875,46.1875,44.75,-1408.0,44.625,
6134067599270,SAMPLE,,,,,,,6134067599270,6134079128150,PMBUS,0.8095703125,1.4921875,,1.2080307006835938,,1,,PMBUS,0.85009765625,-0.017242431640625,,-0.014657750725746155,,1,,PMBUS,0.85009765625,1.138671875,,0.967982292175293,,1,,PMBUS,1.199951171875,0.4169921875,,0.5003702640533447,,1,,PMBUS,0.849853515625,0.31689453125,,0.2693139314651489,,1,,HWMON,0.291259765625,175.0,,50.970458984375,,1,,PMBUS,1.799560546875,0.200439453125,,0.3607029318809509,,1,,36.0625,40.5,38.875,46.1875,44.75,-1408.0,44.625,
6134204441750,SAMPLE,,,,,,,6134204441750,6134215994750,PMBUS,0.809814453125,1.48828125,,1.2052316665649414,,1,,PMBUS,0.849609375,-0.012298583984375,,-0.010448992252349854,,1,,PMBUS,0.849609375,1.111328125,,0.9441947937011719,,1,,PMBUS,1.199462890625,0.40478515625,,0.4855247735977173,,1,,PMBUS,0.85009765625,0.31396484375,,0.26690077781677246,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.800048828125,0.203369140625,,0.3660743832588196,,1,,36.0625,40.5,38.875,46.1875,44.5,-1408.0,44.75,
6134341330450,SAMPLE,,,,,,,6134341330450,6134352837330,PMBUS,0.809814453125,0.9765625,,0.7908344268798828,,1,,PMBUS,0.849609375,-0.018341064453125,,-0.015582740306854248,,1,,PMBUS,0.85009765625,1.107421875,,0.9414167404174805,,1,,PMBUS,1.199462890625,0.35791015625,,0.4292999505996704,,1,,PMBUS,0.849853515625,0.31982421875,,0.27180373668670654,,1,,HWMON,0.291015625,170.0,,49.47265625,,1,,PMBUS,1.800048828125,0.19677734375,,0.3542088270187378,,1,,35.9375,40.75,39.0,45.9375,44.5,-1408.0,44.75,
6134478161620,SAMPLE,,,,,,,6134478161620,6134489739580,PMBUS,0.8095703125,1.2109375,,0.9803390502929688,,1,,PMBUS,0.85009765625,-0.01812744140625,,-0.015410095453262329,,1,,PMBUS,0.85009765625,1.0859375,,0.9231529235839844,,1,,PMBUS,1.199462890625,0.40283203125,,0.48318207263946533,,1,,PMBUS,0.849853515625,0.31787109375,,0.27014386653900146,,1,,HWMON,0.291015625,166.0,,48.30859375,,1,,PMBUS,1.800048828125,0.19580078125,,0.352450966835022,,1,,35.9375,40.75,39.0,45.9375,44.5,-1408.0,44.875,
6134615052840,SAMPLE,,,,,,,6134615052840,6134626587470,PMBUS,0.8095703125,1.400390625,,1.1337146759033203,,1,,PMBUS,0.849609375,-0.016143798828125,,-0.013715922832489014,,1,,PMBUS,0.85009765625,1.091796875,,0.9281339645385742,,1,,PMBUS,1.199462890625,0.40234375,,0.48259639739990234,,1,,PMBUS,0.85009765625,0.318359375,,0.27063655853271484,,1,,HWMON,0.291015625,171.0,,49.763671875,,1,,PMBUS,1.800048828125,0.19775390625,,0.3559666872024536,,1,,35.6875,40.5,39.3125,46.0625,44.5,-1408.0,44.875,
6134751911790,SAMPLE,,,,,,,6134751911790,6134763385330,PMBUS,0.809814453125,1.228515625,,0.9948697090148926,,1,,PMBUS,0.85009765625,-0.018585205078125,,-0.01579923927783966,,1,,PMBUS,0.85009765625,1.08984375,,0.9264736175537109,,1,,PMBUS,1.199951171875,0.41162109375,,0.49392521381378174,,1,,PMBUS,0.849853515625,0.31591796875,,0.2684839963912964,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.799560546875,0.198974609375,,0.3580668568611145,,1,,35.6875,40.375,39.3125,46.0625,44.4375,-1408.0,44.625,
6134888695590,SAMPLE,,,,,,,6134888695590,6134900252650,PMBUS,0.809814453125,1.458984375,,1.181506633758545,,1,,PMBUS,0.849609375,-0.0121917724609375,,-0.010358244180679321,,1,,PMBUS,0.84912109375,1.310546875,,1.1128129959106445,,1,,PMBUS,1.199951171875,0.39306640625,,0.4716604948043823,,1,,PMBUS,0.849853515625,0.314453125,,0.2672390937805176,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.799560546875,0.19970703125,,0.3593848943710327,,1,,36.0625,40.375,39.25,46.1875,44.4375,-1408.0,44.625,
6135025562790,SAMPLE,,,,,,,6135025562790,6135037098750,PMBUS,0.809814453125,1.28515625,,1.0407381057739258,,1,,PMBUS,0.85009765625,-0.01458740234375,,-0.012400716543197632,,1,,PMBUS,0.85009765625,1.123046875,,0.9546995162963867,,1,,PMBUS,1.199462890625,0.42578125,,0.5107088088989258,,1,,PMBUS,0.85009765625,0.31591796875,,0.26856112480163574,,1,,HWMON,0.291015625,174.0,,50.63671875,,1,,PMBUS,1.800048828125,0.19677734375,,0.3542088270187378,,1,,36.0625,40.375,39.25,46.0625,44.5,-1408.0,44.4375,
6135162423990,SAMPLE,,,,,,,6135162423990,6135173933020,PMBUS,0.8095703125,1.41015625,,1.1416206359863281,,1,,PMBUS,0.849609375,-0.017059326171875,,-0.014493763446807861,,1,,PMBUS,0.849609375,1.115234375,,0.9475135803222656,,1,,PMBUS,1.199951171875,0.37744140625,,0.45291125774383545,,1,,PMBUS,0.849853515625,0.318359375,,0.27055883407592773,,1,,HWMON,0.291015625,172.0,,50.0546875,,1,,PMBUS,1.800048828125,0.19482421875,,0.35069310665130615,,1,,35.8125,40.375,39.0,46.0625,44.5,-1408.0,44.4375,
6135299241030,SAMPLE,,,,,,,6135299241030,6135310789450,PMBUS,0.8095703125,1.314453125,,1.0641422271728516,,1,,PMBUS,0.85009765625,-0.019775390625,,-0.016811013221740723,,1,,PMBUS,0.849609375,1.173828125,,0.9972953796386719,,1,,PMBUS,1.199951171875,0.40478515625,,0.4857224225997925,,1,,PMBUS,0.85009765625,0.3154296875,,0.2681460380554199,,1,,HWMON,0.291259765625,161.0,,46.892822265625,,1,,PMBUS,1.799560546875,0.199951171875,,0.3598242402076721,,1,,35.8125,40.3125,39.25,45.9375,44.5,-1408.0,44.5,
6135436098630,SAMPLE,,,,,,,6135436098630,6135447635650,PMBUS,0.809814453125,1.400390625,,1.134056568145752,,1,,PMBUS,0.849609375,-0.01568603515625,,-0.01332700252532959,,1,,PMBUS,0.85009765625,1.1171875,,0.9497184753417969,,1,,PMBUS,1.199951171875,0.3828125,,0.45935630798339844,,1,,PMBUS,0.849853515625,0.31689453125,,0.2693139314651489,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.799560546875,0.205322265625,,0.369489848613739,,1,,35.6875,40.3125,39.25,45.9375,44.625,-1408.0,44.5,
6135572991690,SAMPLE,,,,,,,6135572991690,6135584519930,PMBUS,0.809814453125,1.451171875,,1.1751799583435059,,1,,PMBUS,0.849609375,-0.021087646484375,,-0.01791626214981079,,1,,PMBUS,0.85009765625,1.126953125,,0.9580202102661133,,1,,PMBUS,1.199462890625,0.3984375,,0.47791099548339844,,1,,PMBUS,0.85009765625,0.31787109375,,0.270221471786499,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.799560546875,0.202392578125,,0.36421769857406616,,1,,35.5625,40.5,39.3125,46.4375,44.625,-1408.0,44.625,
6135709831380,SAMPLE,,,,,,,6135709831380,6135721330000,PMBUS,0.809814453125,1.306640625,,1.0581364631652832,,1,,PMBUS,0.849609375,-0.017822265625,,-0.015141963958740234,,1,,PMBUS,0.85009765625,1.107421875,,0.9414167404174805,,1,,PMBUS,1.199462890625,0.40771484375,,0.4890388250350952,,1,,PMBUS,0.85009765625,0.3134765625,,0.26648569107055664,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.800048828125,0.195556640625,,0.352011501789093,,1,,35.5625,40.5,39.3125,46.4375,44.4375,-1408.0,44.4375,
6135846644960,SAMPLE,,,,,,,6135846644960,6135859036510,PMBUS,0.809814453125,1.255859375,,1.0170130729675293,,1,,PMBUS,0.85009765625,-0.018218994140625,,-0.015487924218177795,,1,,PMBUS,0.849609375,1.12890625,,0.9591293334960938,,1,,PMBUS,1.199951171875,0.41748046875,,0.5009561777114868,,1,,PMBUS,0.849853515625,0.31494140625,,0.26765406131744385,,1,,HWMON,0.291259765625,162.0,,47.18408203125,,1,,PMBUS,1.799560546875,0.19921875,,0.3585062026977539,,1,,35.5625,40.625,39.125,46.3125,44.4375,-1408.0,44.4375,
6135984373580,SAMPLE,,,,,,,6135984373580,6135995884280,PMBUS,0.809814453125,1.265625,,1.0249214172363281,,1,,PMBUS,0.849609375,-0.0146942138671875,,-0.012484341859817505,,1,,PMBUS,0.849609375,1.142578125,,0.9707450866699219,,1,,PMBUS,1.199951171875,0.36767578125,,0.44119298458099365,,1,,PMBUS,0.85009765625,0.3212890625,,0.27312707901000977,,1,,HWMON,0.291015625,165.0,,48.017578125,,1,,PMBUS,1.800048828125,0.201416015625,,0.36255866289138794,,1,,35.5625,40.625,39.125,46.3125,44.4375,-1408.0,44.75,
6136121234380,SAMPLE,,,,,,,6136121234380,6136132835950,PMBUS,0.8095703125,1.12890625,,0.9139289855957031,,1,,PMBUS,0.849609375,-0.0134429931640625,,-0.011421293020248413,,1,,PMBUS,0.849609375,1.15234375,,0.9790420532226562,,1,,PMBUS,1.199462890625,0.40625,,0.48728179931640625,,1,,PMBUS,0.849853515625,0.31787109375,,0.27014386653900146,,1,,HWMON,0.291015625,173.0,,50.345703125,,1,,PMBUS,1.800048828125,0.19921875,,0.35860347747802734,,1,,35.8125,40.5,39.4375,45.9375,44.4375,-1408.0,44.75,
6136258172540,SAMPLE,,,,,,,6136258172540,6136269825150,PMBUS,0.809814453125,1.396484375,,1.1308932304382324,,1,,PMBUS,0.849609375,-0.0137939453125,,-0.011719465255737305,,1,,PMBUS,0.849365234375,1.193359375,,1.0135979652404785,,1,,PMBUS,1.199462890625,0.4140625,,0.49665260314941406,,1,,PMBUS,0.849853515625,0.31982421875,,0.27180373668670654,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.799560546875,0.203369140625,,0.3659750819206238,,1,,35.8125,40.1875,39.4375,45.9375,44.5,-1408.0,44.625,
6136395137690,SAMPLE,,,,,,,6136395137690,6136406688480,PMBUS,0.809814453125,1.451171875,,1.1751799583435059,,1,,PMBUS,0.849609375,-0.020660400390625,,-0.017553269863128662,,1,,PMBUS,0.849609375,1.12890625,,0.9591293334960938,,1,,PMBUS,1.199951171875,0.408203125,,0.4898238182067871,,1,,PMBUS,0.85009765625,0.3154296875,,0.2681460380554199,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.800048828125,0.197509765625,,0.35552722215652466,,1,,35.8125,40.1875,38.75,46.1875,44.5,-1408.0,44.625,
6136531999650,SAMPLE,,,,,,,6136531999650,6136543523000,PMBUS,0.8095703125,1.626953125,,1.3171329498291016,,1,,PMBUS,0.85009765625,-0.0138092041015625,,-0.011739172041416168,,1,,PMBUS,0.85009765625,1.125,,0.95635986328125,,1,,PMBUS,1.199951171875,0.4208984375,,0.5050575733184814,,1,,PMBUS,0.849853515625,0.3203125,,0.2722187042236328,,1,,HWMON,0.291259765625,169.0,,49.222900390625,,1,,PMBUS,1.800048828125,0.200439453125,,0.3608008027076721,,1,,35.8125,40.1875,38.75,46.1875,44.5,-1408.0,44.875,
6136668847800,SAMPLE,,,,,,,6136668847800,6136680364420,PMBUS,0.810302734375,1.451171875,,1.1758885383605957,,1,,PMBUS,0.849609375,-0.0101470947265625,,-0.008621066808700562,,1,,PMBUS,0.85009765625,1.111328125,,0.944737434387207,,1,,PMBUS,1.199951171875,0.38134765625,,0.45759856700897217,,1,,PMBUS,0.85009765625,0.3212890625,,0.27312707901000977,,1,,HWMON,0.291015625,166.0,,48.30859375,,1,,PMBUS,1.799560546875,0.204345703125,,0.3677324652671814,,1,,35.9375,40.1875,38.875,46.1875,44.4375,-1408.0,44.875,
6136805677940,SAMPLE,,,,,,,6136805677940,6136817770360,PMBUS,0.809814453125,1.224609375,,0.991706371307373,,1,,PMBUS,0.849609375,-0.016326904296875,,-0.013871490955352783,,1,,PMBUS,0.85009765625,1.158203125,,0.9845857620239258,,1,,PMBUS,1.199951171875,0.41943359375,,0.5032998323440552,,1,,PMBUS,0.849853515625,0.3203125,,0.2722187042236328,,1,,HWMON,0.291015625,166.0,,48.30859375,,1,,PMBUS,1.799560546875,0.197509765625,,0.3554307818412781,,1,,35.9375,40.375,38.875,45.9375,44.4375,-1408.0,44.875,
6136943085680,SAMPLE,,,,,,,6136943085680,6136954698700,PMBUS,0.810302734375,1.076171875,,0.8720250129699707,,1,,PMBUS,0.85009765625,-0.01641845703125,,-0.013957291841506958,,1,,PMBUS,0.849609375,1.115234375,,0.9475135803222656,,1,,PMBUS,1.199951171875,0.3759765625,,0.4511535167694092,,1,,PMBUS,0.85009765625,0.31396484375,,0.26690077781677246,,1,,HWMON,0.291015625,175.0,,50.927734375,,1,,PMBUS,1.800048828125,0.194580078125,,0.3502536416053772,,1,,35.5625,40.375,38.875,45.9375,44.5,-1408.0,44.875,
6137065024430,EVENT,,MEASUREMENT_END,,,,,,,,,,,,,,,,,,,,,,,,,
6137143519750,EVENT,,RUNS=100,,,,,,,,,,,,,,,,,,,,,,,,,
6137143758610,EVENT,,STAGE_ACTIVE_WINDOW_MS=4295.974870,,,,,,,,,,,,,,,,,,,,,,,,,
6137143939860,EVENT,,STAGE_LATENCY_PER_INFERENCE_MS=42.959749,,,,,,,,,,,,,,,,,,,,,,,,,
6137151200630,EVENT,,STATUS=COMPLETED,,,,,,,,,,,,,,,,,,,,,,,,,
